tier,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak
MASTER,koiqVdACn2uD4HJaF4YNqYFnVI51TbvpEtB6JiSN7y-Ujw,롤 코치,211,163,136,False,False,True,False
MASTER,tXgRHgnKCHjl3esFBay7ntAW2zmIOoeBnwma5N4PFsY9bxo,ANG TV,207,438,423,False,False,True,True
MASTER,KN44PrKBVM6sBrBUanwr4gY4LHSHH_AFOQ3nUG_qBsHImvM,프랩3,1,85,75,False,False,True,True
MASTER,XZr6W1DTEUnjtqUvU-WgWsGUsDFkm4XQ4B_kQLP-QV4Yb-Ls,DaiYunQing,200,67,59,False,False,False,True
MASTER,9yjKmBsLIMMA1MnQJTDloPicUbQikvh2LM7g0zu39ffoJA,나르의뽈따구,0,189,201,False,False,True,False
MASTER,MJx6lvm634YRkLG0wvXtE4h_LaklymmTmV_KrhLdnVIBpw,RS E tron GT,0,94,85,False,False,True,False
MASTER,-m8cTU3PiOCNRXA1aAXqttZpe0JdQxgf9JSPknpx0mh9lEc,bu zai bai lan,99,200,178,False,False,True,False
MASTER,f2j07KoHoh4pKERTggH6Fe4VD6uIewk0d2glo9RW_6NKZO8,Copy Money,20,254,215,False,False,False,False
MASTER,p9H-YsIQ42h5H1lK1fZQRYcbiueXuxy-MzvByiZlBVtssQ,초월한 마법사,37,146,125,False,False,False,False
MASTER,4sFjStVR2fVnVzmnCoAXOPlpbSHwXmLnlv8p8Y1fbS9rvltj,랄 백,0,187,163,False,False,True,False
MASTER,61rURqArlA_Pe-iaZnHZ3xfsDh_VNYETLi8D0c2wgaSaEAJ-NgKgbZsQ6A,오노이,72,195,166,False,False,False,False
MASTER,0shD3y2OQMOBi_rb77CQVTpKnO0S6cZUq4LDksqciYP3tWQm,씨 잰,17,169,149,False,False,False,False
MASTER,6mNuj592AlHN_BN-ZFUflV8f2rjV-2LvCu-1yYLUuVXzhGDckpwH3fugrA,이긴다 나를,23,47,20,False,False,True,False
MASTER,BGlLWAfMkwGUXLFZKC9qUrum4-w33nvHr0TtHWCCfda2GHQ,니 코 니 콤,0,214,183,False,False,True,False
MASTER,L-S0EGmfy-lXH0LE6gkkIoHRwaQt1RO8rW29Q9NlhWWWeCwZD_MKLpDPhw,kelei,197,241,214,False,False,True,True
MASTER,oIi2h4T_WDa7mcErJ5wWdnymdQSknvTmTNvfxLPV0F1YmX2ZakkwYkwuww,juzi jialiao,186,91,48,False,False,False,True
MASTER,0a9HLIAh9l8-IAM5T3s2KHk90Yw5JBkQagixL4mPY2prbYk,뚜깔락,6,186,176,False,False,False,False
MASTER,3pS6qdrLv-I-3IiLTUGE_arYxHS4-vqmRHvoa8t3DkxcU0vrUyPeZX-LKA,1994,1,102,71,False,False,True,False
MASTER,nqKb-d-3qqOg7FLrITgE58Jx_iG0kfWg_kv1apfdpgeJlzw,타잔 닮은 사람,75,187,172,False,False,True,True
MASTER,30NuxI5tMc_GkHyQJLmPcDCqpt46bH6_l9O0otslON9Le6oi,챌못찍으면공장,1,73,54,False,False,True,False
MASTER,3XL3d_xC0D00xASJB9WccVPA3o1gJePM6CGJJlo2efLdrQ8,여름예린,39,109,92,False,False,True,False
MASTER,sszOcP5kguqFtelaTByZQUEz9kqtQS7RNnLNxe6vV7x7L_rU,Liiv Courage,55,291,276,False,False,False,False
MASTER,Gh7Nl0DFbu44LPDc_jnapnKW0TQKskXQ_zfj0waqGQrT0ojZPhDAt6D80Q,xusong,124,117,71,False,False,False,False
MASTER,i-MbqGchj6xdhlxw7HCY5S8n-5gqOsmVx_7H6EtcPuTSW9o,draven00,1,88,86,False,False,True,False
MASTER,hXYScXsw1-iKef_wPgODUJEnO4QBqqzV4cZ_0n9j8xPcMb4,지금부터연승함,40,48,32,False,False,False,False
MASTER,ksglVzYRMwxusjocJ_JqTOYUKLEIcB-xYTqxunOea4Tp6g,가드올리고바운스,1,119,97,False,False,True,True
MASTER,MMO3HtcCZo5AJbGjypE1cn_zujYP0SKeuqcjUJdQwJsE-dw,2l2,29,43,30,False,False,False,False
MASTER,2hES5TcXqmxhw96qbScloiVvYhzF2uyyOLY7Ty_OSNnfOw,백발남,0,46,38,False,False,False,False
MASTER,mgtqWwM2sqDsuk_9HPCChFqW5TyEQxd4ipYxxkrX4b8oHEk,황 숙,1,238,204,False,False,False,False
MASTER,EAUyhsHBtZC2CTS0_LrfK16BOOtvl6bpKNt5EK4DazJ7G_o,정신나가,16,122,71,False,False,False,False
MASTER,GuJYYidbXlOBkw0uIDevpRw3VURbjIqFG3RzZPswC7SRgqA,너무잘해서롤접음,59,309,277,False,False,True,True
MASTER,XLkYCPgLpdjzVnfxQsoENaOjAeY53vyUvRum-HaucU7dSg,FCGTF,1,319,251,False,False,True,False
MASTER,ZYviUqSCgUdJEZgTuGP3TvSB_ULPDs2Hpe73GFutW8FIdA,Happy Cats,1,305,301,False,False,True,True
MASTER,6cgkjmkMGVXp6M0moq-C_XeEf4GLWs0w8_yNSjhPx0arMA,실키1,113,265,261,False,False,True,False
MASTER,aBqHoy9unU2_xHlR0eNfDx4RAK89nAhFrZAiSVTv_q1fzWTx8JEQYg5DtQ,Onzed,202,432,395,False,False,True,True
MASTER,NdkXJhVkFGJ0CuQworNeSld81hpRIBHiYKTLEJD-PHRfcZY,쓰레쉬 업계1위,34,152,131,False,False,False,False
MASTER,Gcos0kApSTf5hTPzmJ1s9yioQ9n_5bqRguGeBHh1poSPoMY,QmwmQ,92,160,146,False,False,False,True
MASTER,20dl0O2rV-aoIEiwiSPAyT-EEWLustYyZK6RN1nM4g3ygehDp6AU241ZzA,xiao zhu pei qi,35,482,458,False,False,True,False
MASTER,YQsi6OaZkg9fPU_QXQgriZWULwFXWZ4CMPIlIIJzeTPwgvsUkUPXEdFmTA,마지막희망11    ,180,156,104,False,False,True,False
MASTER,e6eJJqJWfyjQ08jjv3PI-iCNhTwF_mkw6d3d-CWaixvIrIs,czca,0,125,102,False,False,False,False
MASTER,X89-poeBJ9EL6aKyVue9cVwN_afee3pmud-VMhOm2BmrlQY,AF BuLLDoG,118,291,265,False,False,True,False
MASTER,XPHKUFppBRRHEfmsnt_6ZoPU5PZ5kAD-bscFoC6pHQeF4gU,Chang Min ,15,229,218,False,False,False,False
MASTER,78_muxHKYR1XV2K6fx3OG6JuO8ZPp55gmJPwgsiFVQR-DfmS7KsdPLp6RA,Ke Jun Da,109,93,65,False,False,True,False
MASTER,eDQ_fJlTJ5zfjCaOY4OwRDpa8ePfo-lnI5uRSXl8fdLKyrR3qewYMqeJrw,a new beginnlng,29,178,144,False,False,True,False
MASTER,BCuUy3TFPExKExD2MsjIiILnFcJWMF0-9mDxTXMQtklmC3A,Always Ez,1,49,43,False,False,True,False
MASTER,g3aoWaCPfexvOdJKzV2cSn61DpjvC3rP0bK8DW_LSCAurPA,갓청희,1,41,23,False,False,True,False
MASTER,3rynWCCt_Je_nlhzOk5nqNsL3G5GZphQkAQdtaJHjjCxCcc,AF Pez,83,199,193,False,False,False,False
MASTER,X2LBmvga1t3Gsmju6y7fjIzphMr-p3_iDIkqqFslMr3YLsx3BtgUuhQ9VA,Shadow Lemon,206,79,47,False,False,False,False
MASTER,ho2VcaSnT6cNvI1AYg0a7UgKx22WtC5mopCwsbVaim2Q9FQ,떡볶이는 맛있어,0,70,61,False,False,False,False
MASTER,czbj9Db_XWs1lSXaQSLnQ748OAnb_AsAWhXYyu2rPwhNyyU,김주연한테벽느낌,20,187,166,False,False,True,True
MASTER,BN14XU41xIMNOGXy9NEY1FqCuVMUP-5v2V9r4_-uhLqDMM4,낭만이가득한사람,37,59,49,False,False,False,False
MASTER,UlPMtrZ0AtI10t-muC4Y7Vyt2WBpwjm6nBrg7eoevpmfJms,D점멸텔들면F점멸,18,330,312,False,False,True,False
MASTER,Ss7D8OKlQxsCiU3U4pxdrdz5Z203I42TeRI1EIotLO5X1so,정현심,46,290,284,False,False,True,True
MASTER,CNEsozWq5Ak4SEn_C_Dl9g1mMHPhe1dcpveq67cJt9q_KA8,nnla,64,113,118,False,False,False,False
MASTER,1PX5k3ZipOQU9zcPQEpR_92LH7GmkZZzTJZ-BaVJ0AQCSd9T0pC78Oa3rA,후디옴팡,24,52,33,False,False,True,False
MASTER,TDTGtFYZfnOpNCnG3E6eg9AMquphEBUpvPumvFJbuBF_v-o,dalangcrash,5,77,62,False,False,True,False
MASTER,JSgS04taqXLeVZ0eCjzOnY4B53DuTYRwomDLxLIu8JKmWg,천안애니,7,52,38,False,False,False,False
MASTER,gMXadZY2YWDmt0sZd8AZdgfx_sj7SQRHgQnP3j7bVFYpHzQ,역각구,140,368,343,False,False,True,False
MASTER,OM4VIhhaIsPoDMKSRDLQMbg7s3pLmnbyCBnEtuIURC18RD8,애들아시끄러워,191,355,343,True,False,False,False
MASTER,zsyUJR2tUoCdKLdT34bY5Xk2ugHWN8_Rb5c1Pufa36avdg,조 동 호,58,144,125,False,False,False,False
MASTER,xa1uLCrwEHRDvuFhcRsrB__RlKqiKZl7u8F-sDJDno5f_oWi7LBilEAfSg,Permaban10347219,114,45,27,False,False,False,False
MASTER,T82of4toWRcDjgT10gDPxwlsldnRHSVlmsFiSeiYCuz_-S8QLqY3zQkDkw,so cynical1,201,192,166,False,False,True,False
MASTER,FueZiZtdVqWSMFfhO_LiNkp_ju6Iax9WGn-6qDPaKmQvZYI,ottogi 1,10,55,40,False,False,True,False
MASTER,3W1DosXWpjMvUo3l1JD32spuU9ZIvd2y3qg42Osja_T9nQY,Kabadi,1,113,90,False,False,True,False
MASTER,qrIKiAR_JcMzQQhsKddGWU-Dpse6L60RpoE5y5zv1bviV84,Kim Jae Hyun,0,86,77,False,False,False,False
MASTER,KqgTr-6jAl-7JbA4tO5JgLOqHMVtjPs0-UV4CdYHXj62xUM,바지속 징수의 총,0,112,74,False,False,True,False
MASTER,jsDjcAwJddjkOr4e6Wkt_2WvEpVrAmx9JwImJ0IPZO7_VA,Eggy,13,39,31,False,False,False,False
MASTER,o2xGydR1gVqJvo3pK0ChhRBtgGVAfWfOku7uGvdFE4_LzA,광팔햄,139,244,225,False,False,True,False
MASTER,WqygPNQZutVr_CBgpqsXnRhbiwKF_oOcWNgF2k-lk0sYEJC_,핫 상 민 ,1,63,46,False,False,True,True
MASTER,eCL-JWkIXSVMkXKiVz19CIBLjjJ7gAEzUYPs12qG2ngSkcXepnNbCyS4nQ,생각팀행동,159,152,132,False,False,True,False
MASTER,NoGaY1m-DB9wM-LfV833mXSqBW38THPSr33p1JLbJ_jgTZE,Shoo 1n,63,199,171,False,False,False,False
MASTER,v8i7ejEFyBMQbMGeKAm3yLs9_8Pts3TqgamAiX4YHWBJVjM,포식자,83,301,294,False,False,False,False
MASTER,HXR_CWRzACBkyuL7gkD9chyIvKBBVuitzkI3TYQG1ikN9tA,은퇴한  전지용,44,32,16,False,False,False,False
MASTER,KYN-4MZyNTi5O0oHiS1kuqEgae1rgrwTVmb5rCkRwUvIr9U,gkatjrgs,67,56,43,False,False,False,True
MASTER,2gOhiNdVBBv_hMVM0YqjPGhSJ3wmZ27Derx6DchVQi_UOA,나는탑만가,54,47,37,False,False,False,False
MASTER,aSPwNnrhKnmE8wtkENBC3A8hCPgpJxVkpitOlv_QyrO-LEM,하얗고예쁨,26,110,105,False,False,True,False
MASTER,Z85zCyaYhTO67okTs6jZZG_Y9Vx8uTMXY9BRE_-7kc6Tqqc,DFM GAENG,31,267,243,False,False,True,True
MASTER,0rioN2JLNLnkLdUabpZDHSshee4PCuZCEojmV2KFcNIYf-4,ktkt01,13,66,61,False,False,False,False
MASTER,ZxwyGkfpcFl8AXw5MwZp9NuwmFM72S_8JeruN1e3rzFYHMQ,하 논,17,50,35,False,False,False,False
MASTER,9mZxSGMt9hbT3XHrP_P6srF8x98kHHdBQwfuuukCQxhPUT4,진짜채팅안칠게,1,411,399,False,False,True,False
MASTER,FHeLEXiVs4ChLLaAMDGTdKXTgE0TAkGyVQ3OBgOdot4mvw,탑의동물농장,0,92,86,False,False,False,False
MASTER,lgIVgx3yKZH6Wi137_IrKhtYjVWtbgLUm8H5KPUpoID07iI,loserrrrrrr,160,108,95,False,False,False,False
MASTER,kR8-dziSDedTUDzdA2ZFV7coM50bfjlyqT-JFUJJ1Xhuz_s,빠른 쓰레기,125,281,257,False,False,False,False
MASTER,2UOT-pJo25q07gu4KiBYsRCJLkBm93Sb25oyCDucbiQFuik,gasagiao,17,730,727,False,False,True,False
MASTER,H1AvKjVAhF2dZYsBgaKNSlM5rTE5fnX2zeKxrnaHuazzGQ,마운틴듀만마셔라,1,86,45,False,False,True,True
MASTER,UCgTb8agTYT3NRHNUa7sc8TvfkVNQff-65p3W7kvQNrZnpg,한민고,100,189,167,False,False,False,True
MASTER,g4lZ17jUD2Ei5XLjxYCDDfr38toiS6XzfWVUx_NEK8Vl6cU,Gangsu,0,77,49,False,False,True,False
MASTER,qhfE8QBhWijWjQzd1rEzQvHAB-mt5-xa7pHIiWgFfjSUS667jsPmbmsa7w,O0OO00OOO0,105,116,82,False,False,False,False
MASTER,veEs7uabb2C2CeeKZaQkRx9AdB3tnWFD5KlX2vcFHil48HA,옘 뱅,0,66,60,False,False,True,False
MASTER,ipF4TKA0Qn52G5R0qGE2S4hiZN0_4IFTnJn_xtcripZMNg,경호신,1,27,21,False,False,False,True
MASTER,MD4LcifyB9b1c4hyz4_m7EDIxxjvY-pV6Z6omzCjVDqKlOk,twitch정점파이크,45,176,149,False,False,False,True
MASTER,NAF9rn2VFyZIbS8DWO6fXfJ42IjjLVn0_dvNgKZ14uPXjJU,정상적인게임지향,19,48,30,False,False,True,False
MASTER,5eUSf2iv697uofisSn30bUeQGzX76ABdYRpvvM4EBQ3ebHA,5UPKlNG,1,280,250,False,False,True,True
MASTER,h2kKfJKMHpbLZoY4_KBA6Y8MjNxyHz_BPp__PEJzvO2WLlc,Dragon K X,191,236,207,False,False,False,False
MASTER,uR0jZ3X2njasNTteHGFKafdXRH-nbD1FjiJTn3iPDJSRrhA,현까츄,95,343,331,False,False,True,False
MASTER,ZTyYeFLLUcnXRtafkjHPuJeuTi2XDsBiPCuJFYCA6vzxGBDSLfFaMfoEOA,여탕에 창이,15,99,72,False,False,False,False
MASTER,gbtfJXmuNX_SiexheObWRwgqWl1eHNtHVZz-I9Vt4yjnNfU,장아림,1,267,264,False,False,True,False
MASTER,ZN7TnAoTQ7DqImXKNykupmu0qDAfC62Ku5jT_2nyIhdJweY,CUZ22,33,244,225,False,False,True,True
MASTER,8Y2Skgyc4LJn89UUMOgmO66NYD9sUcOdnuG5YWR31yi7gq0,전민혁 ISLAND,181,104,85,False,False,False,False
MASTER,CQfGZ0ky1hBjpO4SBoLQKDeD06o4DEmgixJlLgbUpu6d_HQ2cyClwJK1ew,LoveTheShy,4,280,265,False,False,True,False
MASTER,LOybLwTDYefKWuMwo1PGDNHZ1Fsnc24SqPCgPXlg36h1fSE,jeoniksu ,85,265,273,False,False,True,True
MASTER,WSsXlBGh2Xe-pfFDELWsWhXh4WSAoMPbOUqyGTHdr31E--WGMEhL0oe-2g,zidingxiang,0,220,199,False,False,True,False
MASTER,rtT06RQhrj2g7gvN--bkgd8STkET_0yUQdwi7_6CCVRvZ3Hg-KCVKX8h2g,밀림 하나,147,217,180,False,False,False,True
MASTER,9ZqO_rUzvg3yfCLZs_-2v2dxa2r5guc7OIJiyIW0gswcTA,잘하면우는고양이,1,149,130,False,False,True,True
MASTER,QbrfVlWu3etKXs30eDLeckhq5x2nlgM0Ry8sLtlsyfrGEn8,Statistics,1,287,253,False,False,True,True
MASTER,3SEcGASf8svOeIlvWPzW6BjzfooYOHIjvTRhlFZ8ghdtGnI,메테오1,0,174,154,False,False,True,False
MASTER,B_GkxZN_2hMiSnrF3G0eazVecYAFRZbmMF6P985qLskvY6_2avDBNkbQ5g,나 예쁘댕,59,64,41,False,False,False,False
MASTER,8_54pQsoROewSWf9iiJf8i7nuVGrTwxnLg3j6QQiHvoYDTI,기린짱,37,98,60,False,False,True,False
MASTER,xQ5NetrVGLGrsUsd9903z9djT2e3sitZM46DywS1gF_QzQ,NextPLus,47,104,89,False,False,False,False
MASTER,lV9CQWnNQQI8ZARvCaHgWXsaP8HhnsuyfLz_m2Kxk7FIh2A,xiaoyyyyyyy,27,169,141,False,False,True,False
MASTER,yOnXZAr3bYeFcvlUGi9PZdUFi3Tipf49k0wWPDzsZ0V-928,사랑해 또리,1,71,57,False,False,True,True
MASTER,CukfcZZsCTZnN-NmjdWqP4rB5OAqZvxzberRw0Lpj_LOka7vjxkOIhTVEw,사회 저변,158,164,138,False,False,True,False
MASTER,yzi0t0b3ogwVJq2CKykPSdM2qKW6oCOvF4zcyKjepCBjK18,KOSPO Energy,0,222,209,False,False,True,False
MASTER,3F3wrJY90gzXswz5gS53VGPlpfLite5JbQRJsuMEobqQMX8,Monkey banana1,104,223,217,False,False,False,False
MASTER,d1rVgojYCH2T6vpspdix7dzALvwER2CYpvLQG9LOp61Zbb2Z50FcURXJtA,xia xiao yu,112,367,336,False,False,False,False
MASTER,7TcSv02mNuKLLZqNkJ7M7Hk1aUQpbVrNrAlrWHrYC_64EQ,개인팟,164,186,180,False,False,False,False
MASTER,YGd-5fuLqYCYUVCBsyHXe02YSUTTMDVlPu_6f6PzxCUgHe9_Z7JkCYymJA,lIlIIllIllIllIl,67,110,97,False,False,False,False
MASTER,-jpQz-_i41b4n7PibdZfkAYryOwKhSgfIg7kg7q9r2SNHzm3,xiaozhanshi,21,69,61,False,False,False,False
MASTER,EoOCsPa4BQLMfnxcBFYagMGS0IhR4td4hkKafyYz-nRDvLA,dtdtdtdtdtdtdt,34,291,275,False,False,False,False
MASTER,oA4VrSCiWYcHP6DJ8lTFhyvEo6rkVi9VZ6YsjEeiyffaBP6M7njxIrfW7w,지으자닉네임,128,64,40,False,False,True,False
MASTER,OO5ajEVyC8cy-c35X6aEp4zJ_j5bPCUScU96SoUzOor4Frs,무조건 탑 동선,121,89,72,False,False,False,False
MASTER,Md-KKy1JEagBXJn2iyC3tMEgdoCbX23p4fpNL5RRkyRm_ow,Liiv Pump,1,162,137,False,False,True,True
MASTER,OcZDnIcpEMRoPBYfMrM32OPei18b7Agns1Cl-AMbIsgpOpA,돈많이벌거야,28,70,53,False,False,True,False
MASTER,5vMn2K9-NTx6273bmTgXEGVFgzTxi-6kiHe0lOj54disbb4,베인 연구소,0,97,90,False,False,False,False
MASTER,ArEXLEsWdnShDtE7xtlXw0-bzZIux9MWHFQWB8TFMykluaw,알파고친구,92,135,112,False,False,True,False
MASTER,dtZVJ16owjjxiCfCoyNP89bXvBWCpQJEGE5eicN5VcLUThE,Excuse,39,110,103,False,False,False,False
MASTER,CG7cGUbMGLPJuWynzBp3PGBxJUyAq2Xd18nCvyp7gVgd7hs,asdzxcqwfghj,139,335,314,False,False,False,False
MASTER,7Je_Sh_UE-wa3K1EX2PsT2tw_PUyChGsAQJdaLyEX_bWTRUtPIc8ZGdKwA,서멍군,115,93,66,False,False,False,False
MASTER,4-XKePeX705w68u7uSpByydUgmyXMYGQ3bc-OfqoFzGTWLlR,Lin Jie,48,59,35,False,False,True,False
MASTER,y3uc4mrEm1nhU32Fb04vIbBhgs8prcg159ITPTi_kq6GGhY,dres1,16,111,107,False,False,True,False
MASTER,hCRhXW85juMt12G3zEJXP9xrQih3LFNSHAOqnXNDtARKKzNH8m0v15-fDQ,개냥이중의개냥이는러시안블루에요,0,59,28,False,False,True,False
MASTER,fHGZeN_vgF6270kp2b0L9vkfy8jl36rNcPoliRrdiE3ugMo,카파이,180,182,163,False,False,True,False
MASTER,YMp-ZBgr-QjGC8kBxYBMc_Ha4cHbhML8fvWAchOHuamblKjn,킴로맨스,1,62,50,False,False,True,False
MASTER,naAMYHNRy3X3SrK_CyvSYtvR2G1KNjOmisxRohp2OZ9eMw,만룡v,1,42,14,False,False,True,False
MASTER,10R7E8XJgXPfkohGOkGPGGZVRutm5hJZEE28B4gD6kQMW1k,Fox B Neulu,14,290,280,False,False,False,False
MASTER,msOE9jXpEK27TT0g0sUGYma-kUStvR5c3OdVj2W0zBz8eRA,양혜지 Fans,15,213,207,False,False,True,False
MASTER,FjcFCEcKqBnOdHmkRow8b_Wly4W2kwU5jwRJYejDZ5UG-C5B,Allure Love Me,65,136,91,False,False,False,True
MASTER,2DhRsiDrAq3t-XFL23j5EOXc0mmzgUK3FntXfiN59GUD5Tg,전이콜,0,190,184,False,False,True,False
MASTER,VOegCyMgO4_rBP02vvtMoQfEDNuRYApQ21O28DNWMBd3UPc,Sup Me Thx Guys,1,90,66,False,False,True,True
MASTER,rSvFkQ53DUY5iJX18Ki13Z67yUoU55Ed8NBnBY8Okq2injk,Ureokk,109,115,103,False,False,False,False
MASTER,kIJq_E3V99TvSfDPWkYoB7eG62hIPNWbo-6FKPu-KKoBZ1s,꼬마 영구,50,135,116,False,False,False,False
MASTER,U65m7FLWQNi5feEFgWqURqfdj0RKOauP1AzMd8tuLap-foU,OneChat Mute All,28,96,83,False,False,True,False
MASTER,Vk_3aJsOr2SI49ihjS7sKVCaVSV1dcLgO2AAgx9NTX8xSfet,잎새잎새잎새잎새,104,429,404,False,False,False,False
MASTER,pGWfeiIV7rbzvH5vqyXyRRTzr-Bit9Nrez310pYvg6wVO0V_,하늘천따지1000,160,165,154,False,False,False,False
MASTER,aQaEnd85aI3dzCF6z8LwTd5dev1_jm1u0cmK1CAqMtiN0A,곰문문곰,19,647,638,False,False,True,False
MASTER,N-asRypLNMCh_xR6WWjekBMF2PHtSVKA-Znrk6-CiydJ9GFxcIkpUP7Q9g,성구짱짱123,0,52,21,False,False,False,False
MASTER,-U9qRmOirC4UUFZhtKahvE1IaBq0Z9DfZxX5aUp4UKqd0MFs,2O04 10 30 ,61,86,70,False,False,False,False
MASTER,nrmT9DteicHWbs7kQiXk3P2lPUvqv39u_nkZNZ_iFOy1YA,난존강,96,259,230,False,False,False,True
MASTER,hb1vLYz94eaRQlAaMwTGRuZYp7LNNCjdh1ftmDFArSmhr0tg,unterkonto,16,169,118,False,False,True,False
MASTER,-Xwno2pW7lH6hX2HJSqmGQHYoC9WgP5jEebwGyv3HZfxiuU,너가 좋아서 그래,16,211,184,False,False,True,False
MASTER,Q-VrPVBJNroL_RQfA5Ac_tYYxXs8SxHVvIR_AFpoqfy9xYw,BRO UmTi,17,31,30,False,False,True,False
MASTER,iigwUkdRYMrJ3dntFPrMZISipPtM72YqLgu7wfBwzrXX3eg,뽀 윅,1,226,215,False,False,True,False
MASTER,WjCEZWA0Qywph-iVd4BjL4xnek5E4nfYhbS7qKLrWDGgcls,소라붕붕,53,217,196,False,False,False,False
MASTER,F99qj6C29nBcnUeyQZokX9lZ080L94ek7ZcjI0Myn9zJtQ4,수라 김연욱,12,353,340,False,False,False,False
MASTER,GBisJRTy5ZoM2TfXwCfJncZgrhUdOH_bXOQrzmi0jfgpZ1w,ad20,14,212,204,False,False,True,False
MASTER,AXWg_OGgaZvCZR9c3On9UwAW3yw2LwDLVImk3o7f7LRgxnE,언더덕,51,188,133,False,False,False,True
MASTER,CxlmtLV5PpRbAJ0nLtHRHc5gGjH4mpVkUtJoMWuTDLAOjfmXlU-DtJmNXw,Healer0u0,130,128,82,False,False,True,False
MASTER,c5LsbfoDwb7KFkMgPYnXtJJP5Wg5YT63SN1g_JWEQhc1E8Y,외톨이2,34,538,443,True,False,False,False
MASTER,KOTXBj0Z2v2Zzpfo_l2IEXIcXQZDaPOetv764Ir7lHN5L3Y,Afreeca GankZero,134,184,155,False,False,True,False
MASTER,coSz_gqugATXhV3enAKe5f6-_YaN6c5XYC9Tza3_KX22y_ZDgRSM9DQtjg,123213321,81,236,194,False,False,False,False
MASTER,4G1OLVGBLIAK-fjPe9Q1kpn_WDb_oVAhk_T1eHI9NClQ2tI,군빵맨,0,188,184,False,False,True,False
MASTER,zukvQy_h8X-nwmjRF_XHmizyk0QK0tyboH-6gmj3l8FEyzM,해봉노랑하양트니,112,166,140,False,False,False,False
MASTER,lRd3mdPOJDqFc3ead5-EH-14fS0rNmjPzg1MD6gnwixUKQk,차차영영,0,45,34,False,False,True,False
MASTER,gfv0rfO44ceTiSmk309sSuyf7uLZiUo-2-oKbWkeSn_ghIE,보았노라이겼노라,56,101,82,False,False,False,False
MASTER,PvJztTo2MnTE_-jcuxHiipRegpM6lxgCEum2iuRIR4TyUy4,Yusoo,108,120,102,False,False,False,False
MASTER,wfVGPGulw3Bds93U7u81v7t966En8TYTZbenm-OGckUwjm0,조금만울자,103,80,70,False,False,False,False
MASTER,Q0JmRxISsCtrdxrPR9og4AyF7TkHeQSdEsJU72UTTBAXvAc,qkdb,1,185,172,False,False,True,False
MASTER,zZnmTfbu4yei0C2teU1pXSOYv9vB7YANzUiJgq86QbpJGpM,바람이설렁설렁,47,184,164,False,False,False,False
MASTER,V5-HGJaYf6KEyG9U4VV2wekpQ6JqhOZgVMJBskBhtkNpJ0Y,치티뱅,29,193,177,False,False,False,False
MASTER,FkYKleaZ1iCmPpgrxQPW4VDzOiROnCdUGHYg_-knsmdYiBk,요정연,47,152,132,False,False,False,True
MASTER,0hXCuYy_66OYiHQ40ZGf4FdsmIv_sFSSh82ucKrwxiaSM4TjqA5Y6GLvZA,love korea1,169,278,257,False,False,True,False
MASTER,hyXDkqHSk1jD2OSb66k-0bqPjVJwFrD_vZOnfbdNsl3JOg,젠장망했다,77,379,372,False,False,True,False
MASTER,WdS4Aun2Is-mSDPCpCdcCwmG4rOVWFpWTCtVT2Xr-AzN8uk,새우튀김에 우동,36,109,99,False,False,True,False
MASTER,Z1MyDk1J-cxVofe8p5jCIJBcXf6JMJiJ0uh-JVldzzd0hzM,off call,1,81,64,False,False,True,True
MASTER,-krRyoNV0WZRMvB0M48tRTVLIj8Iz69GbcLUHTlRre9R5HM,ikeke,125,200,189,False,False,True,False
MASTER,SINJRWVRR0vBow0YIP4cX5pz5yqRRhKF5--gRWdZnZ12SF8,울산김현서,42,178,144,False,False,True,False
MASTER,h3yOBggPLKImbJyZSRuYjKleMR9jyKvlKjIv3HrwNyC1SQ,afreecatv만성훈,50,154,137,False,False,False,False
MASTER,YYkvgOgPD5m6FRcL6EvZF9X3YGzmm-6Vuqg3BT3-_oMPtGl_Avor93KLlg,kur0m1,162,204,163,False,False,True,True
MASTER,IkANQAtqkHhEDu67fUFjUZX0M8rx7Wap97cCf1x8xluD4_0,Pezni,1,46,37,False,False,True,False
MASTER,d1S1mOuFpc6VcRgIlRD3w-grZDXGrQNlouOd6eW4Kqen9dE,capturial,121,50,38,False,False,False,False
MASTER,kr27IJZGOXAr4kpj7hhHbbg_JTy4nsm15PdCWXZTtkA054A,그만헉거라,0,96,68,False,False,False,False
MASTER,eL9Yh_Ajm0a782bRKHqSgA4dQpT6aC0jw8KT5EQ8aA_aIqM,매혹미 전용공주,44,74,60,False,False,False,False
MASTER,fJ7DYBCaxuS7bd9YCtwjmeOPD_l9wn4qaEtyxspMOCTrog,9동매,43,200,179,False,False,False,False
MASTER,cBiFagzOxYFYBq4noPkt9XUPYDWwc0tNpq-ocstSYn_4sNk,이야호,0,175,147,True,False,False,False
MASTER,vgk44KSOWaxzJMgFLouadmbREK1akCUsLVoWGW_mXaUAcMM,최다딱,1,169,133,False,False,True,False
MASTER,rk5ZHVnMMMHieRl6G3TQs8lZTLgTD7qiN7iUPGJf21x-lVc5,웃다보면좋은일이,1,17,14,False,False,True,False
MASTER,vGdyN-6-8b0vXa6VCuJ3E5rvAbe2qYoc3DqYlKC5kbS7cXATe_Krr83dKA,Andil,0,33,25,False,False,True,False
MASTER,l2nwFKqjOiGYIUCSRDukmC1ozDGmznVQhXXiaqKXDsQY3oU0,Murth,83,130,97,False,False,True,True
